,origin,destination,origin_latitude,origin_longitude,destination_latitude,destination_longitude,origin_descripcion,origin_temperatura,origin_minima,origin_maxima,origin_sensacion_termica,origin_nubes,destination_descripcion,destination_temperatura,destination_minima,destination_maxima,destination_sensacion_termica,destination_nubes
618,MEX,BOG,19.4363,-99.0721,4.70159,-74.1469,nubes,20.85,20.57,22.32,20.04,100,llovizna ligera,12.0,12.0,12.0,11.53,100
619,MEX,BOG,19.4363,-99.0721,4.70159,-74.1469,nubes,20.85,20.57,22.32,20.04,100,llovizna ligera,12.0,12.0,12.0,11.53,100
620,MEX,BOG,19.4363,-99.0721,4.70159,-74.1469,nubes,20.85,20.57,22.32,20.04,100,llovizna ligera,12.0,12.0,12.0,11.53,100
621,MEX,BOG,19.4363,-99.0721,4.70159,-74.1469,nubes,20.85,20.57,22.32,20.04,100,llovizna ligera,12.0,12.0,12.0,11.53,100
622,MEX,BOG,19.4363,-99.0721,4.70159,-74.1469,nubes,20.85,20.57,22.32,20.04,100,llovizna ligera,12.0,12.0,12.0,11.53,100
623,MEX,BOG,19.4363,-99.0721,4.70159,-74.1469,nubes,20.85,20.57,22.32,20.04,100,llovizna ligera,12.0,12.0,12.0,11.53,100
624,MEX,BOG,19.4363,-99.0721,4.70159,-74.1469,nubes,20.85,20.57,22.32,20.04,100,llovizna ligera,12.0,12.0,12.0,11.53,100
625,MEX,BOG,19.4363,-99.0721,4.70159,-74.1469,nubes,20.85,20.57,22.32,20.04,100,llovizna ligera,12.0,12.0,12.0,11.53,100
626,MEX,BOG,19.4363,-99.0721,4.70159,-74.1469,nubes,20.85,20.57,22.32,20.04,100,llovizna ligera,12.0,12.0,12.0,11.53,100
627,MEX,BOG,19.4363,-99.0721,4.70159,-74.1469,nubes,20.85,20.57,22.32,20.04,100,llovizna ligera,12.0,12.0,12.0,11.53,100
628,MEX,BOG,19.4363,-99.0721,4.70159,-74.1469,nubes,20.85,20.57,22.32,20.04,100,llovizna ligera,12.0,12.0,12.0,11.53,100
629,MEX,BOG,19.4363,-99.0721,4.70159,-74.1469,nubes,20.85,20.57,22.32,20.04,100,llovizna ligera,12.0,12.0,12.0,11.53,100
630,MEX,MIA,19.4363,-99.0721,25.7932,-80.2906,nubes,20.85,20.57,22.32,20.04,100,niebla,21.01,19.99,22.22,21.52,100
631,MEX,MIA,19.4363,-99.0721,25.7932,-80.2906,nubes,20.85,20.57,22.32,20.04,100,niebla,21.01,19.99,22.22,21.52,100
632,MEX,MIA,19.4363,-99.0721,25.7932,-80.2906,nubes,20.85,20.57,22.32,20.04,100,niebla,21.01,19.99,22.22,21.52,100
633,MEX,LAX,19.4363,-99.0721,33.9425,-118.408,nubes,20.85,20.57,22.32,20.04,100,algo de nubes,18.94,15.88,28.7,18.69,20
634,MEX,LAX,19.4363,-99.0721,33.9425,-118.408,nubes,20.85,20.57,22.32,20.04,100,algo de nubes,18.94,15.88,28.7,18.69,20
635,MEX,JFK,19.4363,-99.0721,40.6398,-73.7789,nubes,20.85,20.57,22.32,20.04,100,muy nuboso,7.83,6.09,11.0,4.09,75
636,MEX,TAM,19.4363,-99.0721,22.2964,-97.8659,nubes,20.85,20.57,22.32,20.04,100,cielo claro,21.0,19.36,21.0,21.19,0
637,MEX,TAM,19.4363,-99.0721,22.2964,-97.8659,nubes,20.85,20.57,22.32,20.04,100,cielo claro,21.0,19.36,21.0,21.19,0
638,MEX,TAM,19.4363,-99.0721,22.2964,-97.8659,nubes,20.85,20.57,22.32,20.04,100,cielo claro,21.0,19.36,21.0,21.19,0
639,MEX,TAM,19.4363,-99.0721,22.2964,-97.8659,nubes,20.85,20.57,22.32,20.04,100,cielo claro,21.0,19.36,21.0,21.19,0
640,MEX,TAM,19.4363,-99.0721,22.2964,-97.8659,nubes,20.85,20.57,22.32,20.04,100,cielo claro,21.0,19.36,21.0,21.19,0
641,MEX,TAM,19.4363,-99.0721,22.2964,-97.8659,nubes,20.85,20.57,22.32,20.04,100,cielo claro,21.0,19.36,21.0,21.19,0
642,MEX,TAM,19.4363,-99.0721,22.2964,-97.8659,nubes,20.85,20.57,22.32,20.04,100,cielo claro,21.0,19.36,21.0,21.19,0
643,MEX,TAM,19.4363,-99.0721,22.2964,-97.8659,nubes,20.85,20.57,22.32,20.04,100,cielo claro,21.0,19.36,21.0,21.19,0
644,MEX,TAM,19.4363,-99.0721,22.2964,-97.8659,nubes,20.85,20.57,22.32,20.04,100,cielo claro,21.0,19.36,21.0,21.19,0
645,MEX,TAM,19.4363,-99.0721,22.2964,-97.8659,nubes,20.85,20.57,22.32,20.04,100,cielo claro,21.0,19.36,21.0,21.19,0
646,MEX,TAM,19.4363,-99.0721,22.2964,-97.8659,nubes,20.85,20.57,22.32,20.04,100,cielo claro,21.0,19.36,21.0,21.19,0
647,MEX,TAM,19.4363,-99.0721,22.2964,-97.8659,nubes,20.85,20.57,22.32,20.04,100,cielo claro,21.0,19.36,21.0,21.19,0
648,MEX,TAM,19.4363,-99.0721,22.2964,-97.8659,nubes,20.85,20.57,22.32,20.04,100,cielo claro,21.0,19.36,21.0,21.19,0
649,MEX,TAM,19.4363,-99.0721,22.2964,-97.8659,nubes,20.85,20.57,22.32,20.04,100,cielo claro,21.0,19.36,21.0,21.19,0
650,MEX,TAM,19.4363,-99.0721,22.2964,-97.8659,nubes,20.85,20.57,22.32,20.04,100,cielo claro,21.0,19.36,21.0,21.19,0
651,MEX,TAM,19.4363,-99.0721,22.2964,-97.8659,nubes,20.85,20.57,22.32,20.04,100,cielo claro,21.0,19.36,21.0,21.19,0
652,MEX,TAM,19.4363,-99.0721,22.2964,-97.8659,nubes,20.85,20.57,22.32,20.04,100,cielo claro,21.0,19.36,21.0,21.19,0
653,MEX,TAM,19.4363,-99.0721,22.2964,-97.8659,nubes,20.85,20.57,22.32,20.04,100,cielo claro,21.0,19.36,21.0,21.19,0
654,MEX,TAM,19.4363,-99.0721,22.2964,-97.8659,nubes,20.85,20.57,22.32,20.04,100,cielo claro,21.0,19.36,21.0,21.19,0
655,TAM,MEX,22.2964,-97.8659,19.4363,-99.0721,cielo claro,21.0,19.36,21.0,21.19,0,nubes,20.85,20.57,22.32,20.04,100
656,TAM,MEX,22.2964,-97.8659,19.4363,-99.0721,cielo claro,21.0,19.36,21.0,21.19,0,nubes,20.85,20.57,22.32,20.04,100
657,TAM,MEX,22.2964,-97.8659,19.4363,-99.0721,cielo claro,21.0,19.36,21.0,21.19,0,nubes,20.85,20.57,22.32,20.04,100
658,TAM,MEX,22.2964,-97.8659,19.4363,-99.0721,cielo claro,21.0,19.36,21.0,21.19,0,nubes,20.85,20.57,22.32,20.04,100
659,TAM,MEX,22.2964,-97.8659,19.4363,-99.0721,cielo claro,21.0,19.36,21.0,21.19,0,nubes,20.85,20.57,22.32,20.04,100
660,TAM,MEX,22.2964,-97.8659,19.4363,-99.0721,cielo claro,21.0,19.36,21.0,21.19,0,nubes,20.85,20.57,22.32,20.04,100
661,TAM,MEX,22.2964,-97.8659,19.4363,-99.0721,cielo claro,21.0,19.36,21.0,21.19,0,nubes,20.85,20.57,22.32,20.04,100
662,TAM,MEX,22.2964,-97.8659,19.4363,-99.0721,cielo claro,21.0,19.36,21.0,21.19,0,nubes,20.85,20.57,22.32,20.04,100
663,TAM,MEX,22.2964,-97.8659,19.4363,-99.0721,cielo claro,21.0,19.36,21.0,21.19,0,nubes,20.85,20.57,22.32,20.04,100
664,TAM,MEX,22.2964,-97.8659,19.4363,-99.0721,cielo claro,21.0,19.36,21.0,21.19,0,nubes,20.85,20.57,22.32,20.04,100
665,TAM,MEX,22.2964,-97.8659,19.4363,-99.0721,cielo claro,21.0,19.36,21.0,21.19,0,nubes,20.85,20.57,22.32,20.04,100
666,MEX,TRC,19.4363,-99.0721,25.5683,-103.411,nubes,20.85,20.57,22.32,20.04,100,cielo claro,28.0,28.0,28.0,26.62,0
667,MEX,PXM,19.4363,-99.0721,15.8769,-97.0891,nubes,20.85,20.57,22.32,20.04,100,cielo claro,28.0,28.0,28.0,31.21,0
668,MEX,PXM,19.4363,-99.0721,15.8769,-97.0891,nubes,20.85,20.57,22.32,20.04,100,cielo claro,28.0,28.0,28.0,31.21,0
669,PXM,MEX,15.8769,-97.0891,19.4363,-99.0721,cielo claro,28.0,28.0,28.0,31.21,0,nubes,20.85,20.57,22.32,20.04,100
670,PXM,MEX,15.8769,-97.0891,19.4363,-99.0721,cielo claro,28.0,28.0,28.0,31.21,0,nubes,20.85,20.57,22.32,20.04,100
671,MEX,CUN,19.4363,-99.0721,21.0365,-86.8771,nubes,20.85,20.57,22.32,20.04,100,muy nuboso,26.0,25.62,26.0,26.0,75
672,CUN,MEX,21.0365,-86.8771,19.4363,-99.0721,muy nuboso,26.0,25.62,26.0,26.0,75,nubes,20.85,20.57,22.32,20.04,100
673,CUN,MEX,21.0365,-86.8771,19.4363,-99.0721,muy nuboso,26.0,25.62,26.0,26.0,75,nubes,20.85,20.57,22.32,20.04,100
674,CUN,MEX,21.0365,-86.8771,19.4363,-99.0721,muy nuboso,26.0,25.62,26.0,26.0,75,nubes,20.85,20.57,22.32,20.04,100
675,CUN,MEX,21.0365,-86.8771,19.4363,-99.0721,muy nuboso,26.0,25.62,26.0,26.0,75,nubes,20.85,20.57,22.32,20.04,100
676,CUN,MEX,21.0365,-86.8771,19.4363,-99.0721,muy nuboso,26.0,25.62,26.0,26.0,75,nubes,20.85,20.57,22.32,20.04,100
677,CUN,MEX,21.0365,-86.8771,19.4363,-99.0721,muy nuboso,26.0,25.62,26.0,26.0,75,nubes,20.85,20.57,22.32,20.04,100
678,CUN,MEX,21.0365,-86.8771,19.4363,-99.0721,muy nuboso,26.0,25.62,26.0,26.0,75,nubes,20.85,20.57,22.32,20.04,100
679,CUN,MEX,21.0365,-86.8771,19.4363,-99.0721,muy nuboso,26.0,25.62,26.0,26.0,75,nubes,20.85,20.57,22.32,20.04,100
680,CUN,MEX,21.0365,-86.8771,19.4363,-99.0721,muy nuboso,26.0,25.62,26.0,26.0,75,nubes,20.85,20.57,22.32,20.04,100
681,CUN,MEX,21.0365,-86.8771,19.4363,-99.0721,muy nuboso,26.0,25.62,26.0,26.0,75,nubes,20.85,20.57,22.32,20.04,100
682,CUN,MEX,21.0365,-86.8771,19.4363,-99.0721,muy nuboso,26.0,25.62,26.0,26.0,75,nubes,20.85,20.57,22.32,20.04,100
683,CUN,MEX,21.0365,-86.8771,19.4363,-99.0721,muy nuboso,26.0,25.62,26.0,26.0,75,nubes,20.85,20.57,22.32,20.04,100
684,ACA,MEX,16.7571,-99.754,19.4363,-99.0721,cielo claro,26.0,26.0,26.0,26.0,0,nubes,20.85,20.57,22.32,20.04,100
685,MEX,ACA,19.4363,-99.0721,16.7571,-99.754,nubes,20.85,20.57,22.32,20.04,100,cielo claro,26.0,26.0,26.0,26.0,0
686,ZIH,MEX,17.6016,-101.461,19.4363,-99.0721,cielo claro,28.0,28.0,28.0,30.54,0,nubes,20.85,20.57,22.32,20.04,100
687,ZIH,MEX,17.6016,-101.461,19.4363,-99.0721,cielo claro,28.0,28.0,28.0,30.54,0,nubes,20.85,20.57,22.32,20.04,100
688,ZIH,MEX,17.6016,-101.461,19.4363,-99.0721,cielo claro,28.0,28.0,28.0,30.54,0,nubes,20.85,20.57,22.32,20.04,100
689,ZIH,MEX,17.6016,-101.461,19.4363,-99.0721,cielo claro,28.0,28.0,28.0,30.54,0,nubes,20.85,20.57,22.32,20.04,100
690,ZIH,MEX,17.6016,-101.461,19.4363,-99.0721,cielo claro,28.0,28.0,28.0,30.54,0,nubes,20.85,20.57,22.32,20.04,100
691,MEX,PVR,19.4363,-99.0721,20.6801,-105.254,nubes,20.85,20.57,22.32,20.04,100,cielo claro,25.0,24.44,25.0,25.15,0
692,MEX,PVR,19.4363,-99.0721,20.6801,-105.254,nubes,20.85,20.57,22.32,20.04,100,cielo claro,25.0,24.44,25.0,25.15,0
693,MEX,PVR,19.4363,-99.0721,20.6801,-105.254,nubes,20.85,20.57,22.32,20.04,100,cielo claro,25.0,24.44,25.0,25.15,0
694,MEX,PVR,19.4363,-99.0721,20.6801,-105.254,nubes,20.85,20.57,22.32,20.04,100,cielo claro,25.0,24.44,25.0,25.15,0
695,MEX,PVR,19.4363,-99.0721,20.6801,-105.254,nubes,20.85,20.57,22.32,20.04,100,cielo claro,25.0,24.44,25.0,25.15,0
696,MEX,PVR,19.4363,-99.0721,20.6801,-105.254,nubes,20.85,20.57,22.32,20.04,100,cielo claro,25.0,24.44,25.0,25.15,0
697,MEX,MZT,19.4363,-99.0721,23.1614,-106.266,nubes,20.85,20.57,22.32,20.04,100,nubes dispersas,26.0,23.3,26.0,26.0,40
698,MEX,GUA,19.4363,-99.0721,14.5833,-90.5275,nubes,20.85,20.57,22.32,20.04,100,algo de nubes,24.0,19.26,24.0,23.45,20
699,TLC,MTY,19.3371,-99.566,25.7785,-100.107,muy nuboso,22.0,20.03,22.0,21.12,75,cielo claro,28.77,27.48,29.0,27.38,0
700,MTY,TLC,25.7785,-100.107,19.3371,-99.566,cielo claro,28.77,27.48,29.0,27.38,0,muy nuboso,22.0,20.03,22.0,21.12,75
701,AGU,MTY,21.7056,-102.318,25.7785,-100.107,cielo claro,27.0,27.0,27.0,25.85,0,cielo claro,28.77,27.48,29.0,27.38,0
702,AGU,MTY,21.7056,-102.318,25.7785,-100.107,cielo claro,27.0,27.0,27.0,25.85,0,cielo claro,28.77,27.48,29.0,27.38,0
703,CUN,MEX,21.0365,-86.8771,19.4363,-99.0721,muy nuboso,26.0,25.62,26.0,26.0,75,nubes,20.85,20.57,22.32,20.04,100
704,MEX,LIM,19.4363,-99.0721,-12.0219,-77.1143,nubes,20.85,20.57,22.32,20.04,100,cielo claro,23.0,23.0,24.95,23.26,0
705,MEX,LIM,19.4363,-99.0721,-12.0219,-77.1143,nubes,20.85,20.57,22.32,20.04,100,cielo claro,23.0,23.0,24.95,23.26,0
706,MEX,LIM,19.4363,-99.0721,-12.0219,-77.1143,nubes,20.85,20.57,22.32,20.04,100,cielo claro,23.0,23.0,24.95,23.26,0
707,MEX,LIM,19.4363,-99.0721,-12.0219,-77.1143,nubes,20.85,20.57,22.32,20.04,100,cielo claro,23.0,23.0,24.95,23.26,0
708,CUN,BOG,21.0365,-86.8771,4.70159,-74.1469,muy nuboso,26.0,25.62,26.0,26.0,75,llovizna ligera,12.0,12.0,12.0,11.53,100
709,CUN,BOG,21.0365,-86.8771,4.70159,-74.1469,muy nuboso,26.0,25.62,26.0,26.0,75,llovizna ligera,12.0,12.0,12.0,11.53,100
710,CUN,BOG,21.0365,-86.8771,4.70159,-74.1469,muy nuboso,26.0,25.62,26.0,26.0,75,llovizna ligera,12.0,12.0,12.0,11.53,100
711,CUN,MID,21.0365,-86.8771,20.937,-89.6577,muy nuboso,26.0,25.62,26.0,26.0,75,cielo claro,27.0,26.66,27.0,28.45,0
712,MID,VER,20.937,-89.6577,19.1459,-96.1873,cielo claro,27.0,26.66,27.0,28.45,0,nubes dispersas,24.0,23.33,24.0,24.26,40
713,MID,VER,20.937,-89.6577,19.1459,-96.1873,cielo claro,27.0,26.66,27.0,28.45,0,nubes dispersas,24.0,23.33,24.0,24.26,40
714,MID,VSA,20.937,-89.6577,17.997,-92.8174,cielo claro,27.0,26.66,27.0,28.45,0,nubes dispersas,28.0,26.64,28.0,30.03,40
715,VSA,MID,17.997,-92.8174,20.937,-89.6577,nubes dispersas,28.0,26.64,28.0,30.03,40,cielo claro,27.0,26.66,27.0,28.45,0
716,VSA,MID,17.997,-92.8174,20.937,-89.6577,nubes dispersas,28.0,26.64,28.0,30.03,40,cielo claro,27.0,26.66,27.0,28.45,0
717,VSA,MID,17.997,-92.8174,20.937,-89.6577,nubes dispersas,28.0,26.64,28.0,30.03,40,cielo claro,27.0,26.66,27.0,28.45,0
718,VER,MID,19.1459,-96.1873,20.937,-89.6577,nubes dispersas,24.0,23.33,24.0,24.26,40,cielo claro,27.0,26.66,27.0,28.45,0
719,VER,MID,19.1459,-96.1873,20.937,-89.6577,nubes dispersas,24.0,23.33,24.0,24.26,40,cielo claro,27.0,26.66,27.0,28.45,0
720,CUN,BZE,21.0365,-86.8771,17.5391,-88.3082,muy nuboso,26.0,25.62,26.0,26.0,75,algo de nubes,26.0,24.45,26.0,26.0,20
721,CUN,BZE,21.0365,-86.8771,17.5391,-88.3082,muy nuboso,26.0,25.62,26.0,26.0,75,algo de nubes,26.0,24.45,26.0,26.0,20
722,MEX,MIA,19.4363,-99.0721,25.7932,-80.2906,nubes,20.85,20.57,22.32,20.04,100,niebla,21.01,19.99,22.22,21.52,100
723,MEX,MIA,19.4363,-99.0721,25.7932,-80.2906,nubes,20.85,20.57,22.32,20.04,100,niebla,21.01,19.99,22.22,21.52,100
724,MEX,MIA,19.4363,-99.0721,25.7932,-80.2906,nubes,20.85,20.57,22.32,20.04,100,niebla,21.01,19.99,22.22,21.52,100
725,MEX,MIA,19.4363,-99.0721,25.7932,-80.2906,nubes,20.85,20.57,22.32,20.04,100,niebla,21.01,19.99,22.22,21.52,100
726,MEX,MIA,19.4363,-99.0721,25.7932,-80.2906,nubes,20.85,20.57,22.32,20.04,100,niebla,21.01,19.99,22.22,21.52,100
727,MEX,MIA,19.4363,-99.0721,25.7932,-80.2906,nubes,20.85,20.57,22.32,20.04,100,niebla,21.01,19.99,22.22,21.52,100
728,MEX,MIA,19.4363,-99.0721,25.7932,-80.2906,nubes,20.85,20.57,22.32,20.04,100,niebla,21.01,19.99,22.22,21.52,100
729,MEX,MIA,19.4363,-99.0721,25.7932,-80.2906,nubes,20.85,20.57,22.32,20.04,100,niebla,21.01,19.99,22.22,21.52,100
730,MEX,MIA,19.4363,-99.0721,25.7932,-80.2906,nubes,20.85,20.57,22.32,20.04,100,niebla,21.01,19.99,22.22,21.52,100
731,MEX,MIA,19.4363,-99.0721,25.7932,-80.2906,nubes,20.85,20.57,22.32,20.04,100,niebla,21.01,19.99,22.22,21.52,100
732,MEX,MIA,19.4363,-99.0721,25.7932,-80.2906,nubes,20.85,20.57,22.32,20.04,100,niebla,21.01,19.99,22.22,21.52,100
733,MEX,MIA,19.4363,-99.0721,25.7932,-80.2906,nubes,20.85,20.57,22.32,20.04,100,niebla,21.01,19.99,22.22,21.52,100
734,MEX,MIA,19.4363,-99.0721,25.7932,-80.2906,nubes,20.85,20.57,22.32,20.04,100,niebla,21.01,19.99,22.22,21.52,100
735,MEX,MIA,19.4363,-99.0721,25.7932,-80.2906,nubes,20.85,20.57,22.32,20.04,100,niebla,21.01,19.99,22.22,21.52,100
736,MEX,MIA,19.4363,-99.0721,25.7932,-80.2906,nubes,20.85,20.57,22.32,20.04,100,niebla,21.01,19.99,22.22,21.52,100
737,MEX,MIA,19.4363,-99.0721,25.7932,-80.2906,nubes,20.85,20.57,22.32,20.04,100,niebla,21.01,19.99,22.22,21.52,100
738,MEX,MIA,19.4363,-99.0721,25.7932,-80.2906,nubes,20.85,20.57,22.32,20.04,100,niebla,21.01,19.99,22.22,21.52,100
739,MEX,MIA,19.4363,-99.0721,25.7932,-80.2906,nubes,20.85,20.57,22.32,20.04,100,niebla,21.01,19.99,22.22,21.52,100
740,MEX,MIA,19.4363,-99.0721,25.7932,-80.2906,nubes,20.85,20.57,22.32,20.04,100,niebla,21.01,19.99,22.22,21.52,100
741,MEX,MIA,19.4363,-99.0721,25.7932,-80.2906,nubes,20.85,20.57,22.32,20.04,100,niebla,21.01,19.99,22.22,21.52,100
742,MEX,MIA,19.4363,-99.0721,25.7932,-80.2906,nubes,20.85,20.57,22.32,20.04,100,niebla,21.01,19.99,22.22,21.52,100
743,MEX,MIA,19.4363,-99.0721,25.7932,-80.2906,nubes,20.85,20.57,22.32,20.04,100,niebla,21.01,19.99,22.22,21.52,100
744,MEX,MIA,19.4363,-99.0721,25.7932,-80.2906,nubes,20.85,20.57,22.32,20.04,100,niebla,21.01,19.99,22.22,21.52,100
745,MEX,MIA,19.4363,-99.0721,25.7932,-80.2906,nubes,20.85,20.57,22.32,20.04,100,niebla,21.01,19.99,22.22,21.52,100
746,MEX,MIA,19.4363,-99.0721,25.7932,-80.2906,nubes,20.85,20.57,22.32,20.04,100,niebla,21.01,19.99,22.22,21.52,100
747,MEX,MIA,19.4363,-99.0721,25.7932,-80.2906,nubes,20.85,20.57,22.32,20.04,100,niebla,21.01,19.99,22.22,21.52,100
748,MEX,MIA,19.4363,-99.0721,25.7932,-80.2906,nubes,20.85,20.57,22.32,20.04,100,niebla,21.01,19.99,22.22,21.52,100
749,MEX,MIA,19.4363,-99.0721,25.7932,-80.2906,nubes,20.85,20.57,22.32,20.04,100,niebla,21.01,19.99,22.22,21.52,100
750,MEX,MIA,19.4363,-99.0721,25.7932,-80.2906,nubes,20.85,20.57,22.32,20.04,100,niebla,21.01,19.99,22.22,21.52,100
751,MEX,MIA,19.4363,-99.0721,25.7932,-80.2906,nubes,20.85,20.57,22.32,20.04,100,niebla,21.01,19.99,22.22,21.52,100
752,GDL,DFW,20.5218,-103.311,32.8968,-97.038,cielo claro,30.0,28.45,30.0,28.14,0,tormenta,19.61,14.83,23.22,18.8,75
753,GDL,DFW,20.5218,-103.311,32.8968,-97.038,cielo claro,30.0,28.45,30.0,28.14,0,tormenta,19.61,14.83,23.22,18.8,75
754,GDL,DFW,20.5218,-103.311,32.8968,-97.038,cielo claro,30.0,28.45,30.0,28.14,0,tormenta,19.61,14.83,23.22,18.8,75
755,GDL,DFW,20.5218,-103.311,32.8968,-97.038,cielo claro,30.0,28.45,30.0,28.14,0,tormenta,19.61,14.83,23.22,18.8,75
756,GDL,DFW,20.5218,-103.311,32.8968,-97.038,cielo claro,30.0,28.45,30.0,28.14,0,tormenta,19.61,14.83,23.22,18.8,75
757,GDL,DFW,20.5218,-103.311,32.8968,-97.038,cielo claro,30.0,28.45,30.0,28.14,0,tormenta,19.61,14.83,23.22,18.8,75
758,GDL,DFW,20.5218,-103.311,32.8968,-97.038,cielo claro,30.0,28.45,30.0,28.14,0,tormenta,19.61,14.83,23.22,18.8,75
759,GDL,DFW,20.5218,-103.311,32.8968,-97.038,cielo claro,30.0,28.45,30.0,28.14,0,tormenta,19.61,14.83,23.22,18.8,75
760,GDL,DFW,20.5218,-103.311,32.8968,-97.038,cielo claro,30.0,28.45,30.0,28.14,0,tormenta,19.61,14.83,23.22,18.8,75
761,GDL,DFW,20.5218,-103.311,32.8968,-97.038,cielo claro,30.0,28.45,30.0,28.14,0,tormenta,19.61,14.83,23.22,18.8,75
762,GDL,DFW,20.5218,-103.311,32.8968,-97.038,cielo claro,30.0,28.45,30.0,28.14,0,tormenta,19.61,14.83,23.22,18.8,75
763,GDL,DFW,20.5218,-103.311,32.8968,-97.038,cielo claro,30.0,28.45,30.0,28.14,0,tormenta,19.61,14.83,23.22,18.8,75
764,GDL,DFW,20.5218,-103.311,32.8968,-97.038,cielo claro,30.0,28.45,30.0,28.14,0,tormenta,19.61,14.83,23.22,18.8,75
765,GDL,DFW,20.5218,-103.311,32.8968,-97.038,cielo claro,30.0,28.45,30.0,28.14,0,tormenta,19.61,14.83,23.22,18.8,75
766,GDL,DFW,20.5218,-103.311,32.8968,-97.038,cielo claro,30.0,28.45,30.0,28.14,0,tormenta,19.61,14.83,23.22,18.8,75
767,GDL,DFW,20.5218,-103.311,32.8968,-97.038,cielo claro,30.0,28.45,30.0,28.14,0,tormenta,19.61,14.83,23.22,18.8,75
768,GDL,DFW,20.5218,-103.311,32.8968,-97.038,cielo claro,30.0,28.45,30.0,28.14,0,tormenta,19.61,14.83,23.22,18.8,75
769,GDL,DFW,20.5218,-103.311,32.8968,-97.038,cielo claro,30.0,28.45,30.0,28.14,0,tormenta,19.61,14.83,23.22,18.8,75
770,GDL,DFW,20.5218,-103.311,32.8968,-97.038,cielo claro,30.0,28.45,30.0,28.14,0,tormenta,19.61,14.83,23.22,18.8,75
771,GDL,DFW,20.5218,-103.311,32.8968,-97.038,cielo claro,30.0,28.45,30.0,28.14,0,tormenta,19.61,14.83,23.22,18.8,75
772,GDL,DFW,20.5218,-103.311,32.8968,-97.038,cielo claro,30.0,28.45,30.0,28.14,0,tormenta,19.61,14.83,23.22,18.8,75
773,GDL,DFW,20.5218,-103.311,32.8968,-97.038,cielo claro,30.0,28.45,30.0,28.14,0,tormenta,19.61,14.83,23.22,18.8,75
774,GDL,DFW,20.5218,-103.311,32.8968,-97.038,cielo claro,30.0,28.45,30.0,28.14,0,tormenta,19.61,14.83,23.22,18.8,75
775,GDL,DFW,20.5218,-103.311,32.8968,-97.038,cielo claro,30.0,28.45,30.0,28.14,0,tormenta,19.61,14.83,23.22,18.8,75
776,GDL,DFW,20.5218,-103.311,32.8968,-97.038,cielo claro,30.0,28.45,30.0,28.14,0,tormenta,19.61,14.83,23.22,18.8,75
777,GDL,DFW,20.5218,-103.311,32.8968,-97.038,cielo claro,30.0,28.45,30.0,28.14,0,tormenta,19.61,14.83,23.22,18.8,75
778,GDL,DFW,20.5218,-103.311,32.8968,-97.038,cielo claro,30.0,28.45,30.0,28.14,0,tormenta,19.61,14.83,23.22,18.8,75
779,GDL,DFW,20.5218,-103.311,32.8968,-97.038,cielo claro,30.0,28.45,30.0,28.14,0,tormenta,19.61,14.83,23.22,18.8,75
780,GDL,DFW,20.5218,-103.311,32.8968,-97.038,cielo claro,30.0,28.45,30.0,28.14,0,tormenta,19.61,14.83,23.22,18.8,75
781,GDL,DFW,20.5218,-103.311,32.8968,-97.038,cielo claro,30.0,28.45,30.0,28.14,0,tormenta,19.61,14.83,23.22,18.8,75
782,GDL,DFW,20.5218,-103.311,32.8968,-97.038,cielo claro,30.0,28.45,30.0,28.14,0,tormenta,19.61,14.83,23.22,18.8,75
783,MEX,DFW,19.4363,-99.0721,32.8968,-97.038,nubes,20.85,20.57,22.32,20.04,100,tormenta,19.61,14.83,23.22,18.8,75
784,MEX,DFW,19.4363,-99.0721,32.8968,-97.038,nubes,20.85,20.57,22.32,20.04,100,tormenta,19.61,14.83,23.22,18.8,75
785,MEX,DFW,19.4363,-99.0721,32.8968,-97.038,nubes,20.85,20.57,22.32,20.04,100,tormenta,19.61,14.83,23.22,18.8,75
786,MEX,DFW,19.4363,-99.0721,32.8968,-97.038,nubes,20.85,20.57,22.32,20.04,100,tormenta,19.61,14.83,23.22,18.8,75
787,MEX,DFW,19.4363,-99.0721,32.8968,-97.038,nubes,20.85,20.57,22.32,20.04,100,tormenta,19.61,14.83,23.22,18.8,75
788,MEX,DFW,19.4363,-99.0721,32.8968,-97.038,nubes,20.85,20.57,22.32,20.04,100,tormenta,19.61,14.83,23.22,18.8,75
789,MEX,DFW,19.4363,-99.0721,32.8968,-97.038,nubes,20.85,20.57,22.32,20.04,100,tormenta,19.61,14.83,23.22,18.8,75
790,MEX,DFW,19.4363,-99.0721,32.8968,-97.038,nubes,20.85,20.57,22.32,20.04,100,tormenta,19.61,14.83,23.22,18.8,75
791,MEX,DFW,19.4363,-99.0721,32.8968,-97.038,nubes,20.85,20.57,22.32,20.04,100,tormenta,19.61,14.83,23.22,18.8,75
792,MEX,DFW,19.4363,-99.0721,32.8968,-97.038,nubes,20.85,20.57,22.32,20.04,100,tormenta,19.61,14.83,23.22,18.8,75
793,MEX,DFW,19.4363,-99.0721,32.8968,-97.038,nubes,20.85,20.57,22.32,20.04,100,tormenta,19.61,14.83,23.22,18.8,75
794,MEX,DFW,19.4363,-99.0721,32.8968,-97.038,nubes,20.85,20.57,22.32,20.04,100,tormenta,19.61,14.83,23.22,18.8,75
795,MEX,DFW,19.4363,-99.0721,32.8968,-97.038,nubes,20.85,20.57,22.32,20.04,100,tormenta,19.61,14.83,23.22,18.8,75
